CID,TABCD,LCD,CLASS,TCD,STCD,JUNCTIONNUMBER,RNID,N1ID,N2ID,POL_LCD,OTH_LCD,SEG_LCD,ROA_LCD,INPOS,INNEG,OUTPOS,OUTNEG,PRESENTPOS,PRESENTNEG,DIVERSIONPOS,DIVERSIONNEG,XCOORD,YCOORD,INTERRUPTSROAD,URBAN,JNID
25,1,29441,P,1,11,,67837,14623,,26,,,29440,1,1,1,1,1,1,,,1004274,4497808,,0,
25,1,26657,P,1,11,,,39335,,41884,,,26653,1,1,1,1,1,1,,,901698,4551909,,0,
25,1,39640,P,1,11,,37717,14511,,124,,,39633,1,1,1,1,1,1,,,1122664,4580632,,0,
25,1,43688,P,1,11,,74349,42823,,41864,,,43687,1,1,1,1,1,1,,,1257649,4188833,,1,
25,1,14237,P,3,16,,45385,26735,,121,,,14230,1,1,1,1,1,1,,,1233622,4556936,,0,
25,1,6495,P,1,11,,43249,6097,,37,,,429,1,1,1,1,1,1,,,1361802,4171999,,0,
25,1,6127,P,1,11,,43851,49663,,99,,,407,1,1,1,1,1,1,,,1172794,4374636,,0,
25,1,18240,P,1,11,,37367,71005,,41883,,,18232,1,1,1,1,1,1,,,1110874,4443561,,0,
25,1,28385,P,1,11,,64327,51905,,119,,,28384,1,1,1,1,1,1,,,1188327,4513740,,0,
25,1,15787,P,1,11,,40831,23715,,99,,,15783,1,1,1,1,1,1,,,1157935,4360081,,0,
25,1,17055,P,1,11,,69099,6077,,41870,,,17048,1,1,1,1,1,1,,,1686774,4110927,,0,
25,1,32364,P,1,11,,64985,50177,,29,,,32360,1,1,1,1,1,1,,,1056385,4448314,,0,
25,1,16260,P,1,11,,,71379,,71,,,16251,1,1,1,1,1,1,,,802456,4498947,,0,
25,1,4979,P,1,11,,8433,47697,,74,,,341,1,1,1,1,1,1,,,802164,4424896,,0,
25,1,38610,P,1,11,,,64309,,70,,,38606,1,1,1,1,1,1,,,842065,4523491,,0,
25,1,34164,P,1,11,,,70909,,87,,,34158,1,1,1,1,1,1,,,845901,4056183,,0,
25,1,1977,P,1,1,,41521,30191,,41889,,,170,1,0,0,1,1,1,,,1282682,4579633,,0,
25,1,14701,P,1,11,,,35011,,72,,,14688,1,1,1,1,1,1,,,893198,4486801,,0,
25,1,38782,P,1,11,,73405,14351,,123,,,38781,1,1,1,1,1,1,,,1113771,4541915,,0,
25,1,19425,P,1,11,,,411,,14386,,,19422,1,1,1,1,1,1,,,840559,3924929,,0,
25,1,30973,P,1,11,,59525,4189,,27,,,30968,1,1,1,1,1,1,,,944124,4466252,,0,
25,1,22245,P,1,11,,68157,52439,,41873,,,22229,1,1,1,1,1,1,,,1128725,4376643,,0,
25,1,16381,P,1,11,,,64235,,71,,,16378,1,1,1,1,1,1,,,827994,4493735,,0,
25,1,5877,P,1,11,,62995,32357,,26,,,397,1,1,1,1,1,1,,,1009848,4469021,,0,
25,1,45374,P,1,11,,32239,67763,,111,,,45372,1,1,1,1,1,1,,,1099019,4584474,,0,
25,1,2740,P,1,3,,70427,5353,,91,,,247,1,1,1,1,1,1,,,1501290,3748662,,0,
25,1,1909,P,1,3,,54155,24945,,39,,,166,1,1,1,1,1,1,,,1328069,4217402,,0,
25,1,28271,P,1,11,,,15977,,119,,,28266,1,1,1,1,1,1,,,1182773,4545169,,0,
25,1,38561,P,1,11,,,24661,,76,,,38560,1,1,1,1,1,1,,,842685,4595621,,0,
25,1,5506,P,1,11,,55363,18237,,50,,,373,1,1,1,1,1,1,,,1054585,4561343,,0,
25,1,15078,P,1,11,,,61947,,72,,,15072,1,1,1,1,1,1,,,872602,4498798,,0,
25,1,16310,P,1,11,,,65331,,71,,,16308,1,1,1,1,1,1,,,834725,4485926,,0,
25,1,41523,P,1,11,,76917,54717,,41871,,,41522,1,1,1,1,1,1,,,909372,3923197,,0,
25,1,4994,P,1,11,,8433,16297,,44,,,341,1,1,1,1,1,1,,,791359,4404762,,0,
25,1,6373,P,1,11,,66643,22285,,62,,,420,1,1,1,1,1,1,,,1327416,4320134,,0,
25,1,44842,P,1,11,,72863,72667,,111,,,636,1,1,1,1,1,1,,,1089377,4604589,,0,
25,1,3220,P,1,11,,63131,36679,,41881,,,270,1,1,1,1,1,1,,,1252742,4201431,,0,
25,1,8275,P,1,11,,14455,53067,,12,,,570,1,1,1,1,1,1,,,1669544,3948827,,0,
25,1,45145,P,1,11,,42273,44521,,41886,,,45134,1,1,1,1,1,1,,,885989,3894307,,0,
25,1,7324,P,1,11,,19121,5361,,93,,,485,1,1,1,1,1,1,,,1538429,3796653,,0,
25,1,31448,P,1,11,,,7679,,9,,,31441,1,1,1,1,1,1,,,1601330,4086309,,0,
25,1,10859,P,1,11,,27937,61677,,57,,,825,1,1,1,1,1,1,,,955782,4604856,,0,
25,1,41542,P,1,11,,60987,74713,,41871,,,41541,1,1,1,1,1,1,,,912509,3922152,,0,
25,1,29033,P,1,11,,9389,23045,,41872,,,29030,1,1,1,1,1,1,,,1337290,3809812,,0,
25,1,11714,P,1,11,,38007,26301,,25,,,914,1,1,1,1,1,1,,,1050572,4419697,,0,
25,1,34748,P,1,11,,,54565,,96,,,34743,1,1,1,1,1,1,,,1510807,3721363,,0,
25,1,33190,P,1,11,,48507,51067,,41864,,,33187,1,1,1,1,1,1,,,1239630,4185757,,0,
25,1,32644,P,1,11,,,297,,30,,,32641,1,1,1,1,1,1,,,1260192,4396892,,0,
25,1,24536,P,1,11,,,47975,,46,,,24531,1,1,1,1,1,1,,,958367,4423469,,0,
25,1,11114,P,1,11,,48391,51493,,104,,,854,1,1,1,1,1,1,,,1005159,4403304,,0,
25,1,24422,P,1,11,,,54041,,4,,,24419,1,1,1,1,1,1,,,1377619,4203385,,0,
25,1,18160,P,1,11,,53613,60187,,41883,,,18152,1,1,1,1,1,1,,,1117367,4442479,,0,
25,1,5992,P,1,11,,14225,47811,,41888,,,402,1,1,1,1,1,1,,,1119873,4379509,,0,
25,1,37482,P,1,11,,8783,49969,,41891,,,37480,1,1,1,1,1,1,,,1338365,4589201,,0,
25,1,22233,P,1,11,,68157,22203,,41873,,,22229,1,1,1,1,1,1,,,1123484,4377545,,0,
25,1,34027,P,1,11,,,59081,,20,,,34024,1,1,1,1,1,1,,,1476012,4072694,,0,
25,1,14766,P,1,11,,,69935,,72,,,14760,1,1,1,1,1,1,,,906164,4463917,,0,
25,1,21449,P,1,11,,,58499,,92,,,21447,1,1,1,1,1,1,,,1431200,3768114,,0,
25,1,34570,P,1,11,,,17623,,108,,,34567,1,1,1,1,1,1,,,1105963,4335119,,0,
25,1,35727,P,1,11,,15069,58675,,41878,,,35714,1,1,1,1,1,1,,,707853,4479886,,0,
25,1,5028,P,1,11,,73503,68065,,74,,,344,1,1,1,1,1,1,,,798478,4479584,,0,
25,1,8442,P,1,11,,61675,55787,,90,,,587,1,1,1,1,1,1,,,1406053,3749042,,0,
25,1,24077,P,1,11,,31577,30511,,101,,,24075,1,1,1,1,1,1,,,1117328,4300033,,0,
25,1,16116,P,1,11,,377,28477,,41890,,,16104,1,1,1,1,1,1,,,1334467,4296657,,0,
25,1,24314,P,1,11,,,55537,,4,,,24311,1,1,1,1,1,1,,,1351063,4235755,,0,
25,1,15248,P,1,11,,67699,68547,,60,,,15243,1,1,1,1,1,1,,,1350216,4353419,,0,
25,1,2958,P,1,11,,9753,55709,,45,,,260,1,1,1,1,1,1,,,843587,4423729,,0,
25,1,38535,P,1,11,,,10377,,76,,,38531,1,1,1,1,1,1,,,826143,4601332,,0,
25,1,15123,P,1,11,,2913,14197,,60,,,15121,1,1,1,1,1,1,,,1355453,4358856,,0,
25,1,4051,P,1,11,,3709,13871,,111,,,298,1,1,1,1,1,1,,,1110463,4614206,,0,
25,1,3881,P,1,11,,53489,11373,,50,,,297,1,1,1,1,1,1,,,987227,4551782,,0,
25,1,18191,P,1,11,,15735,70193,,41883,,,18186,1,1,1,1,1,1,,,1140751,4445122,,0,
25,1,25673,P,1,11,,52839,14565,,62,,,25668,1,1,1,1,1,1,,,1312048,4308938,,0,
25,1,16337,P,1,11,,,26895,,71,,,16333,1,1,1,1,1,1,,,831802,4502844,,0,
25,1,27005,P,1,11,,42591,54351,,25,,,27001,1,1,1,1,1,1,,,1096940,4479653,,0,
25,1,38120,P,1,11,,55287,31797,,41889,,,38113,1,1,1,1,1,1,,,1299564,4576982,,0,
25,1,34228,P,1,11,,,63287,,87,,,34222,1,1,1,1,1,1,,,826180,4073747,,0,
25,1,32159,P,1,11,,70787,62019,,29,,,32157,1,1,1,1,1,1,,,1048224,4467592,,0,
25,1,15175,P,1,11,,52951,2035,,60,,,15173,1,1,1,1,1,1,,,1301382,4336511,,0,
25,1,14186,P,1,1,,72775,36971,,105,,,146,1,1,1,1,1,1,,,1047552,4383305,,0,
25,1,28212,P,1,11,,,1571,,86,,,28210,1,1,1,1,1,1,,,886869,3987048,,0,
25,1,37576,P,1,11,,43859,62227,,41891,,,37571,1,1,1,1,1,1,,,1307141,4605549,,0,
25,1,37024,P,1,11,,72425,13669,,121,,,37023,1,1,1,1,1,1,,,1213658,4578362,,0,
25,1,41412,P,1,11,,15609,40019,,41871,,,41409,1,1,1,1,1,1,,,916477,3920972,,0,
25,1,38071,P,1,11,,1227,19159,,41889,,,38065,1,1,1,1,1,1,,,1268318,4579584,,0,
25,1,22155,P,1,11,,9479,54061,,41873,,,22153,1,1,1,1,1,1,,,1123379,4381138,,0,
25,1,28282,P,1,11,,,22891,,119,,,28272,1,1,1,1,1,1,,,1180896,4539115,,0,
25,1,10458,P,1,11,,27067,72911,,29,,,772,1,1,1,1,1,1,,,1054676,4483859,,0,
25,1,20820,P,1,11,,70279,31789,,13,,,20818,1,1,1,1,1,1,,,1698110,3943871,,0,
25,1,2221,P,1,3,,65023,37027,,41881,,,202,1,1,1,1,1,1,,,1245573,4184032,,0,
25,1,40659,P,1,11,,3857,15225,,41867,,,40624,1,1,1,1,1,1,,,918105,4547837,,0,
25,1,35125,P,1,11,,,18539,,67,,,35122,1,1,1,1,1,1,,,1370430,4277747,,0,
25,1,32801,P,1,11,,,38173,,41881,,,32796,1,1,1,1,1,1,,,1276887,4212620,,0,
25,1,22026,P,1,11,,26133,54385,,41873,,,22019,1,1,1,1,1,1,,,1122697,4378667,,0,
25,1,28332,P,1,11,,,27833,,119,,,28326,1,1,1,1,1,1,,,1214646,4519687,,0,
25,1,36242,P,1,11,,,12747,,97,,,36241,1,1,1,1,1,1,,,1258363,3801105,,0,
25,1,34503,P,1,11,,74191,64891,,108,,,34502,1,1,1,1,1,1,,,1187569,4287340,,0,
25,1,8488,P,1,11,,7341,61531,,95,,,590,1,1,1,1,1,1,,,1473955,3686826,,0,
25,1,31985,P,1,11,,34845,30977,,28,,,31984,1,1,1,1,1,1,,,1215024,4443144,,0,
25,1,30933,P,1,11,,22137,47147,,27,,,30926,1,1,1,1,1,1,,,972778,4492839,,0,
25,1,11857,P,1,11,,23639,45719,,123,,,928,1,1,1,1,1,1,,,1138247,4531101,,0,
25,1,24269,P,1,11,,,22751,,66,,,24265,1,1,1,1,1,1,,,1404396,4155469,,0,
25,1,35346,P,1,11,,65641,61527,,67,,,35336,1,1,1,1,1,1,,,1358773,4265613,,0,
25,1,2148,P,3,16,,12645,34373,,41881,,,190,1,1,1,1,1,1,,,1260639,4214117,,0,
25,1,5192,P,1,11,,20691,48499,,56,,,354,1,1,1,1,1,1,,,913260,4501764,,0,
25,1,7131,P,1,11,,8837,56049,,13,,,472,1,1,1,1,1,1,,,1687356,3913574,,0,
25,1,7210,P,1,11,,883,71357,,14,,,482,1,1,1,1,1,1,,,1616530,3814048,,0,
25,1,38238,P,1,11,,36475,37081,,41874,,,38236,1,1,1,1,1,1,,,1217885,4547659,,0,
25,1,20546,P,1,11,,1597,42475,,52,,,20541,1,1,1,1,1,1,,,963272,4545836,,0,
25,1,4971,P,1,11,,8433,46257,,74,,,341,1,1,1,1,1,1,,,782002,4439568,,0,
25,1,9547,P,1,11,,49047,52937,,8,,,682,1,1,1,1,1,1,,,1619976,4053331,,0,
25,1,30434,P,1,11,,,64635,,63,,,30433,1,1,1,1,1,1,,,1251129,4367397,,0,
25,1,24978,P,1,11,,,40083,,81,,,24977,1,1,1,1,1,1,,,1812514,3989433,,0,
25,1,25352,P,1,11,,18225,71487,,54,,,25346,1,1,1,1,1,1,,,949314,4521411,,0,
25,1,27113,P,1,11,,28089,44281,,25,,,27110,1,1,1,1,1,1,,,1078955,4442245,,0,
25,1,32842,P,1,11,,,65481,,41881,,,32841,1,1,1,1,1,1,,,1212677,4213165,,0,
25,1,7969,P,1,11,,18507,36973,,41882,,,528,1,1,1,1,1,1,,,1442724,4061748,,0,
25,1,1449,P,1,3,,23591,23977,,72,,,142,1,1,1,1,1,1,,,889897,4497945,,0,
25,1,16177,P,1,11,,,63293,,71,,,16167,1,1,1,1,1,1,,,802003,4494991,,0,
25,1,12288,P,1,11,,64549,14743,,74,,,989,1,1,1,1,1,1,,,758129,4438862,,0,
25,1,29615,P,1,11,,,74839,,56,,,29614,1,1,1,1,1,1,,,926274,4492817,,0,
25,1,18526,P,1,11,,36507,51915,,50,,,18524,1,1,1,1,1,1,,,995767,4562005,,0,
25,1,25418,P,1,11,,35901,59273,,103,,,25415,1,1,1,1,1,1,,,1036785,4414882,,0,
25,1,27042,P,1,11,,66439,9929,,25,,,27041,1,1,1,1,1,1,,,1116943,4484077,,0,
25,1,20608,P,1,11,,34387,31823,,52,,,20606,1,1,1,1,1,1,,,1023088,4515831,,0,
25,1,44059,P,1,11,,64603,62469,,41864,,,44058,1,1,1,1,1,1,,,1235554,4177075,,1,
25,1,2100,P,1,3,,5199,12909,,74,,,179,1,1,1,1,1,1,,,778592,4453572,,0,
25,1,7096,P,1,11,,8837,69367,,11,,,472,1,1,1,1,1,1,,,1627351,3892009,,0,
25,1,41075,P,1,11,,31583,66875,,41867,,,41066,1,1,1,1,1,1,,,918749,4543526,,0,
25,1,16338,P,1,11,,,38617,,71,,,16333,1,1,1,1,1,1,,,831203,4504043,,0,
25,1,21965,P,1,11,,45741,7711,,41873,,,21964,1,1,1,1,1,1,,,1124734,4374979,,0,
25,1,14743,P,1,11,,,53979,,72,,,14738,1,1,1,1,1,1,,,896171,4473317,,0,
25,1,30196,P,1,11,,5325,72363,,113,,,30189,1,1,1,1,1,1,,,1282659,4288752,,0,
25,1,32211,P,1,11,,50385,63323,,29,,,32202,1,1,1,1,1,1,,,1049049,4453550,,0,
25,1,8337,P,1,11,,13319,40433,,14,,,577,1,1,1,1,1,1,,,1578704,3791992,,0,
25,1,23378,P,1,11,,10287,42467,,41868,,,23377,1,1,1,1,1,1,,,896738,4440496,,0,
25,1,42561,P,1,9,,64535,2075,,41867,,,42558,1,1,1,1,1,1,,,914969,4540616,,0,
25,1,42650,P,1,11,,8957,13193,,41867,,,42648,1,1,1,1,1,1,,,910667,4547940,,0,
25,1,23655,P,1,11,,3527,22007,,41868,,,23654,1,1,1,1,1,1,,,894360,4439637,,0,
25,1,6491,P,1,11,,43249,37005,,4,,,429,1,1,1,1,1,1,,,1343154,4191783,,0,
25,1,16587,P,1,11,,,8447,,1109,,,16585,1,1,1,1,1,1,,,1547995,4106154,,0,
25,1,13531,P,1,3,,19169,63735,,41,,,230,1,1,1,1,1,1,,,1217032,4245670,,0,
25,1,3586,P,1,11,,37437,7729,,81,,,286,1,1,1,1,1,1,,,1810843,4038443,,0,
25,1,6233,P,1,11,,72311,32821,,99,,,411,1,1,1,1,1,1,,,1186935,4344692,,0,
25,1,15253,P,1,11,,67699,71331,,60,,,15243,1,1,1,1,1,1,,,1334051,4358251,,0,
25,1,23917,P,1,11,,58263,28883,,101,,,23914,1,1,1,1,1,1,,,1167790,4270988,,0,
25,1,6170,P,1,11,,23331,37037,,99,,,408,1,1,1,1,1,1,,,1187635,4348633,,0,
25,1,2912,P,1,11,,9753,69601,,46,,,260,1,1,1,1,1,1,,,958128,4424476,,0,
25,1,32348,P,1,11,,50021,24143,,29,,,32345,1,1,1,1,1,1,,,1051196,4478667,,0,
25,1,3680,P,1,11,,37493,45863,,27,,,294,1,1,1,1,1,1,,,996581,4489731,,0,
25,1,13761,P,1,11,,56181,52999,,41883,,,400,1,1,1,1,1,1,,,1154518,4472398,,0,
25,1,28943,P,1,11,,60233,18807,,41872,,,28941,1,1,1,1,1,1,,,1331973,3809393,,0,
25,1,22581,P,1,11,,,75951,,80,,,22579,1,1,1,1,1,1,,,1586546,4147565,,0,
25,1,30583,P,1,11,,,8097,,63,,,30578,1,1,1,1,1,1,,,1261674,4380316,,0,
25,1,33804,P,1,11,,,11383,,20,,,33801,1,1,1,1,1,1,,,1523967,4069367,,0,
25,1,3602,P,1,11,,65555,30925,,1109,,,288,1,1,1,1,1,1,,,1542998,4088777,,0,
25,1,28555,P,1,11,,,34485,,119,,,28554,1,1,1,1,1,1,,,1175505,4563659,,0,
25,1,17738,P,1,11,,48533,46259,,49,,,17732,1,1,1,1,1,1,,,980876,4560152,,0,
25,1,22399,P,1,11,,,46611,,80,,,22398,1,1,1,1,1,1,,,1537973,4169274,,0,
25,1,25988,P,1,11,,28781,24569,,55,,,25987,1,1,1,1,1,1,,,1044567,4514500,,0,
25,1,38888,P,1,11,,18485,57503,,123,,,38887,1,1,1,1,1,1,,,1100173,4533378,,0,
25,1,4664,P,1,11,,33023,71019,,14,,,320,1,1,1,1,1,1,,,1575426,3825777,,0,
25,1,20857,P,1,11,,73255,68593,,13,,,20856,1,1,1,1,1,1,,,1688037,3907643,,0,
25,1,37766,P,1,11,,67795,54867,,42756,,,37762,1,1,1,1,1,1,,,866834,4580446,,0,
25,1,30426,P,1,11,,12265,54409,,63,,,30413,1,1,1,1,1,1,,,1258500,4381598,,0,
25,1,14503,P,3,46,,73221,58089,,41879,,,308,1,1,1,1,1,1,,,1655967,4120771,,0,
25,1,12843,P,1,11,,5639,73983,,41879,,,1065,1,1,1,1,1,1,,,1695194,4103968,,0,
25,1,1505,P,1,3,,19579,31115,,41885,,,145,1,1,1,1,1,1,,,876831,4442983,,0,
25,1,44573,P,1,9,,72985,32411,,41889,,,44571,1,1,1,1,1,1,,,1281311,4577939,,0,
25,1,37313,P,1,11,,73909,56217,,41891,,,37305,1,1,1,1,1,1,,,1304221,4610771,,0,
25,1,28660,P,1,11,,,75697,,41887,,,28659,1,1,1,1,1,1,,,1307695,3791891,,0,
25,1,28101,P,1,11,,,21185,,86,,,28096,1,1,1,1,1,1,,,885103,3980974,,0,
25,1,34942,P,1,11,,,16481,,82,,,34938,1,1,1,1,1,1,,,1683644,4052290,,0,
25,1,13997,P,1,3,,40785,68871,,116,,,140,1,1,1,1,1,1,,,738500,4573933,,0,
25,1,39957,P,1,11,,5131,39531,,41,,,39954,1,1,1,1,1,1,,,1175048,4278959,,0,
25,1,40157,P,1,11,,61479,73827,,41869,,,40156,1,1,1,1,1,1,,,763402,4504009,,0,
25,1,34146,P,1,11,,,41609,,87,,,34138,1,1,1,1,1,1,,,841418,4082359,,0,
25,1,17259,P,1,11,,24113,40127,,118,,,17253,1,1,1,1,1,1,,,1206071,4616342,,0,
25,1,4013,P,1,11,,3709,8415,,55,,,298,1,1,1,1,1,1,,,1113429,4507118,,0,
25,1,10485,P,1,11,,52361,58117,,60,,,774,1,1,1,1,1,1,,,1318832,4368083,,0,
25,1,21927,P,1,11,,31907,73167,,41888,,,21925,1,1,1,1,1,1,,,1110344,4363947,,0,
25,1,9627,P,1,11,,21505,16291,,96,,,693,1,1,1,1,1,1,,,1506503,3692783,,0,
25,1,42769,P,1,1,,33053,43833,,27,,127,,1,1,1,1,1,1,,,974222,4505749,,0,
25,1,9354,P,1,11,,44673,61253,,4,,,662,1,1,1,1,1,1,,,1330658,4240878,,0,
25,1,30871,P,1,11,,,17615,,27,,,30862,1,1,1,1,1,1,,,949036,4494533,,0,
25,1,43800,P,1,11,,62681,49209,,41864,,,43799,1,1,1,1,1,1,,,1261898,4187376,,1,
25,1,16329,P,1,11,,,14871,,71,,,16325,1,1,1,1,1,1,,,824719,4481757,,0,
25,1,40340,P,1,11,,35129,51305,,41866,,,40338,1,1,1,1,1,1,,,1134110,4450772,,0,
25,1,32962,P,1,11,,42265,6651,,41881,,,32957,1,1,1,1,1,1,,,1262617,4178329,,0,
25,1,26780,P,1,11,,24753,35815,,41884,,,26779,1,1,1,1,1,1,,,878382,4555128,,0,
25,1,4924,P,1,11,,59755,25177,,116,,,338,1,1,1,1,1,1,,,774569,4560435,,0,
25,1,41055,P,1,11,,25671,50495,,41867,,,41052,1,1,1,1,1,1,,,926065,4544435,,0,
25,1,42596,P,1,11,,22655,1453,,41867,,,42594,1,1,1,1,1,1,,,910368,4542726,,0,
25,1,11333,P,1,11,,29703,24699,,108,,,878,1,1,1,1,1,1,,,1154764,4317881,,0,
25,1,27292,P,1,11,,61603,37523,,41865,,,27289,1,1,1,1,1,1,,,1428924,4084968,,0,
25,1,21124,P,1,11,,,32679,,74,,,21123,1,1,1,1,1,1,,,787329,4451176,,0,
25,1,2335,P,1,3,,47755,5635,,41880,,,219,1,1,1,1,1,1,,,1414795,4238116,,0,
25,1,41100,P,1,11,,9537,39961,,41867,,,41091,1,1,1,1,1,1,,,913704,4546745,,0,
25,1,19658,P,1,11,,,75411,,18,,,19656,1,1,1,1,1,1,,,1397040,4120114,,0,
25,1,31629,P,1,11,,,33811,,9,,,31627,1,1,1,1,1,1,,,1560823,4073353,,0,
25,1,19426,P,1,11,,,23821,,14386,,,19422,1,1,1,1,1,1,,,845876,3925453,,0,
25,1,44703,P,1,1,,10549,32935,46535,41888,,,44699,1,1,1,1,1,1,,,1121139,4397386,,0,
25,1,24365,P,1,11,,,38089,,4,,,24363,1,1,1,1,1,1,,,1344510,4211254,,0,
25,1,14648,P,1,11,,,38491,,89,,,14647,1,1,1,1,1,1,,,1307291,3752389,,0,
25,1,41716,P,1,11,,43373,23731,,41875,,,41715,1,1,1,1,1,1,,,1417697,4235189,,0,
25,1,3268,P,1,11,,31463,32477,,41881,,,272,1,1,1,1,1,1,,,1262428,4214960,,0,
25,1,28305,P,1,11,,,2939,,119,,,28304,1,1,1,1,1,1,,,1148726,4526611,,0,
25,1,5551,P,1,11,,3839,29303,,111,,,376,1,1,1,1,1,1,,,1117360,4575996,,0,
25,1,37340,P,1,11,,,2909,,41891,,,37338,1,1,1,1,1,1,,,1268332,4646798,,0,
25,1,2653,P,3,3,,45193,32231,,41878,,,241,1,0,1,0,1,0,,,751526,4508407,,0,
25,1,33310,P,1,11,,33611,28231,,41864,,,33309,1,1,1,1,1,1,,,1251814,4182938,,0,
25,1,7122,P,1,9,,8837,24439,,11,,,472,1,1,1,1,1,1,,,1672911,3900936,,0,
25,1,29495,P,1,11,,36967,18187,,56,,,29494,1,1,1,1,1,1,,,902540,4525543,,0,
25,1,16571,P,1,11,,,31613,,1109,,,16569,1,1,1,1,1,1,,,1523393,4104939,,0,
25,1,38856,P,1,11,,3079,25855,,123,,,38849,1,1,1,1,1,1,,,1117812,4530345,,0,
25,1,30141,P,1,11,,18451,67999,,113,,,30138,1,1,1,1,1,1,,,1243544,4290143,,0,
25,1,40493,P,1,11,,57993,16919,,41866,,,40492,1,1,1,1,1,1,,,1135770,4455059,,0,
25,1,1953,P,3,3,,4679,17385,,75,,,168,1,1,1,1,1,1,,,849837,4566035,,0,
25,1,5675,P,1,11,,54863,10553,,118,,,383,1,1,1,1,1,1,,,1183932,4600366,,0,
25,1,9486,P,1,11,,31849,34339,,80,,,676,1,1,1,1,1,1,,,1570041,4170346,,0,
25,1,11995,P,1,11,,7357,14757,,20,,,942,1,1,1,1,1,1,,,1551355,4007397,,0,
25,1,17665,P,1,11,,,24765,,49,,,17664,1,1,1,1,1,1,,,996681,4587522,,0,
25,1,18326,P,1,11,,8619,5837,,110,,,18324,1,1,1,1,1,1,,,1082445,4660658,,0,
25,1,39053,P,1,11,,59907,62127,,123,,,39049,1,1,1,1,1,1,,,1134003,4527604,,0,
25,1,41997,P,1,12,,37797,22289,,87,,,1025,1,1,1,1,1,1,,,950764,4091000,,0,
25,1,32180,P,1,11,,64687,68295,,29,,,32177,1,1,1,1,1,1,,,1044934,4456875,,0,
25,1,41451,P,1,11,,60831,32523,,41871,,,41449,1,1,1,1,1,1,,,910932,3925112,,0,
25,1,30364,P,1,11,,,21311,,63,,,30363,1,1,1,1,1,1,,,1251371,4367489,,0,
25,1,11470,P,1,11,,62637,14785,,41891,,,890,1,1,1,1,1,1,,,1310796,4626218,,0,
25,1,7357,P,1,11,,19121,39905,,96,,,485,1,1,1,1,1,1,,,1522429,3707266,,0,
25,1,30383,P,1,11,,31807,75187,,63,,,30376,1,1,1,1,1,1,,,1285547,4379356,,0,
25,1,40527,P,1,11,,25445,47753,,41866,,,40525,1,1,1,1,1,1,,,1132412,4451804,,0,
25,1,40054,P,1,11,,48261,49131,,41869,,,40052,1,1,1,1,1,1,,,765478,4505150,,0,
25,1,30464,P,1,11,,31385,27795,,63,,,30456,1,1,1,1,1,1,,,1281492,4350728,,0,
25,1,39013,P,1,11,,15709,3375,,123,,,39007,1,1,1,1,1,1,,,1122053,4544550,,0,
25,1,20329,P,1,11,,38917,64467,,51,,,20324,1,1,1,1,1,1,,,923892,4586937,,0,
25,1,9332,P,1,11,,32659,36929,,99,,,660,1,1,1,1,1,1,,,1213539,4369349,,0,
25,1,31330,P,1,11,,17563,65471,,33,,,31321,1,1,1,1,1,1,,,1293925,4622794,,0,
25,1,4602,P,1,11,,33023,62045,,20,,,320,1,1,1,1,1,1,,,1527001,4023264,,0,
25,1,18990,P,1,11,,,4667,,41886,,,18987,1,1,1,1,1,1,,,935763,3964810,,0,
25,1,42155,P,1,11,,14077,41099,,41867,,,42153,1,1,1,1,1,1,,,921570,4553311,,0,
25,1,20011,P,1,11,,,67779,,41880,,,20010,1,1,1,1,1,1,,,1426070,4202277,,0,
25,1,34185,P,1,11,,,9459,,87,,,34184,1,1,1,1,1,1,,,906487,4045399,,0,
25,1,6952,P,1,11,,7461,24701,,14,,,461,1,1,1,1,1,1,,,1657306,3843254,,0,
25,1,24888,P,1,11,,,29023,,81,,,24877,1,1,1,1,1,1,,,1842680,4016473,,0,
25,1,12074,P,1,11,,42225,43837,,80,,,953,1,1,1,1,1,1,,,1595981,4189640,,0,
25,1,33892,P,1,11,,,14711,,20,,,33890,1,1,1,1,1,1,,,1493976,4071327,,0,
25,1,23628,P,1,11,,6469,47335,,41868,,,23625,1,1,1,1,1,1,,,898845,4440898,,0,
25,1,11544,P,1,11,,12229,54325,,25,,,895,1,1,1,1,1,1,,,1091700,4480734,,0,
25,1,6234,P,1,11,,72311,69723,,99,,,411,1,1,1,1,1,1,,,1187577,4344684,,0,
25,1,31504,P,1,11,,65541,71413,,9,,,31502,1,1,1,1,1,1,,,1575311,4082915,,0,
25,1,4653,P,1,11,,33023,57079,,15,,,320,1,1,1,1,1,1,,,1610292,3867829,,0,
25,1,11658,P,1,11,,69697,631,,12,,,909,1,1,1,1,1,1,,,1658489,3997259,,0,
25,1,17083,P,1,11,,52981,3849,,41870,,,17081,1,1,1,1,1,1,,,1685932,4110145,,0,
25,1,35203,P,1,11,,,58569,,67,,,35193,1,1,1,1,1,1,,,1383847,4286616,,0,
25,1,2552,P,1,11,,18697,219,,99,,,236,1,1,1,1,1,1,,,1203723,4376362,,0,
25,1,18669,P,1,11,,2995,40085,,50,,,18662,1,1,1,1,1,1,,,1050519,4550862,,0,
25,1,20621,P,1,11,,74337,16153,,52,,,20620,1,1,1,1,1,1,,,1025820,4505607,,0,
25,1,35348,P,1,11,,65641,63365,,67,,,35336,1,1,1,1,1,1,,,1360294,4265451,,0,
